galaxies.galaxy.bulge.intensity,galaxies.galaxy.disk.intensity,galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.disk.effective_radius,galaxies.galaxy.bulge.sersic_index,         log_likelihood,           log_prior,          log_posterior,weight
          0.0007838097205204145,             547.0214317088203,                -0.029566116480478202,               -0.0006634000071468055,              0.00027738475779703897,               0.0007868814168980331,                          0.389729320782066,                         0.0315879074297449,                        0.3064572107921855,                       -0.1168008858552808,                    2.3437088507145156,                     1.73642728093964,                 2.658096314120457,    -178915472228.66876,  1276.4505181833729,    -178915470952.21823,   0.0
              17.11977482065863,        1.1459144397840697e-06,                  0.02455904287639024,                0.0008436218038613136,                 0.02079102921124916,                -0.02505104211063606,                         0.4202710588081063,                       -0.06422588665039526,                       0.23877002602475406,                     -0.034257725665435605,                    0.8367980917427346,                   1.5242083822592967,                3.0757111796490637,     -37989857.43582894,   872667.6809683692,     -37117189.75486057,   0.0
             215.71414642804746,        1.3367675398572184e-05,                 -0.04441304877000492,                 0.006530985723119095,                 0.04172686723244974,                -0.01784750512352634,                        0.26387620679795615,                       0.025156594946945977,                        0.4894489828312313,                      -0.02710866875846912,                    0.8092969376538315,                   1.9687819451182147,                 3.041204602022011,     -5589368880.560854,   74808.48481130772,     -5589294072.076042,   0.0
          0.0020472221316077026,        2.1762541105751348e-05,                 -0.03124260474488688,                  0.04972633097741609,                 -0.0451537263318516,               -0.019748515770641087,                         0.3646229299372885,                       -0.07384495748819817,                       0.30900593244710717,                       -0.0989089433935626,                    1.7948588939339318,                   0.3148040522197456,                2.7551409039335453,      -231478.229559323,  46440.701101538645,    -185037.52845778436,   0.0
          1.831257005448131e-05,        3.2478608401711685e-06,                 0.016302012943689645,                 -0.01155928997505725,                 0.04738623192958695,               -0.015158150782633682,                         0.3421832906225348,                        0.07546430439048825,                        0.3708358558030578,                       0.07559170852263565,                    1.4821943041301917,                  0.37922159152148116,                3.4536928620123657,     -233422.4298593538,   362504.4831227264,     129082.05326337257,   0.0
             1161.7729893737119,             718.9566905282898,                -0.006625431552556647,                   0.0431468222764034,              -0.0063565156973000025,                -0.03284193329302415,                         0.4779539601099768,                        0.20494907480280788,                       0.27842200245553306,                       0.04822369225233767,                    1.3703501985543145,                   0.3305144608463727,                3.9329258435444756,    -1203812120776.3245, -0.8545242584428274,     -1203812120777.179,   0.0
               4736.15426695971,         0.0007722321620320734,                -0.022347272266432384,                 0.028851011080620936,               0.0030697673891034866,                 0.03321834622590933,                        0.21098227112228707,                       0.017549687682861196,                        0.3397220993074281,                       -0.1331048095762304,                    1.1586668512235603,                   0.8598085951179331,                2.8139424263344184,     -7408264866333.407,  1296.6921945828674,     -7408264865036.715,   0.0
              84539.32692220218,            2407.7707152329017,                -0.008397965700695662,                 0.006856183543981972,                0.009030702842334072,                 0.04336873691159411,                        0.23354625478521257,                        0.09729449844047142,                       0.37578261989367107,                       0.07231999878581256,                     1.492143521134759,                    2.111433390300685,                 2.434558424738833,    -4790512835875981.0,  0.8122123378722905,    -4790512835875980.0,   0.0
              759.7961768940066,            22063.573460360953,                  0.03688994605430394,                -0.009451491922548683,                0.024508454511587965,                0.013949249676185244,                        0.22820302115782637,                        -0.1104889290969908,                       0.27003618417311104,                       0.02731854628245709,                    1.1477406672385835,                   1.1122152715008007,                3.7811266552867746,      -87079599689099.3,  1.7174706703142222,     -87079599689097.58,   0.0
              9.203565879526993,          0.006597595623076636,                 -0.02172851723853586,                 0.010345199728785982,                 0.02770025423168876,               -0.041728125557685604,                         0.2632992543875555,                       -0.17711161950173243,                        0.2637091109729871,                      -0.18614206077393253,                    0.8744868788380198,                   1.0531261103894392,                1.1709474957622747,     -5242379.792112212,   149.6520371026825,     -5242230.140075109,   0.0
              890.8154030247297,            102624.42867884025,                 0.030933089667601596,                  0.02589605464583726,                0.030191141637141247,                0.014721566737345787,                        0.30645246753269767,                       0.027950370574782765,                        0.3833057601601133,                        -0.128786588775451,                    1.6665739041307055,                   1.0559781382749862,                2.5311812123152047,    -1686742986618630.5,   1.961034881415606,    -1686742986618628.5,   0.0
              5732.514683996433,             585463.1194079446,                  -0.0426821687707615,                -0.029475244194215124,                0.017466746519199813,               -0.005115664944779455,                         0.2994734211380876,                        0.03868889595774621,                        0.2611362084097185,                       0.12138669986739584,                    0.8075298900537959,                   2.0300846772211845,                3.8357803415102474,-2.9214983225816966e+17,   1.112209888808239,-2.9214983225816966e+17,   0.0
            0.38838029055111245,             35820.97209221393,                 -0.02277745424743204,                 0.034051243899496195,               -0.009951389368105933,                 0.04891227546880765,                        0.40266173361646757,                        0.03929203894784107,                       0.43440505576894306,                       0.06996912900066718,                    1.0270972702695407,                   2.2037868436526353,                2.8979061187262953,    -1333062691346893.0,  3.8125724652037287,    -1333062691346889.2,   0.0
          0.0001697539406838526,        2.4561474705838332e-05,                 -0.02458134909451154,                 -0.02208126934814114,               -0.009136526489797389,                0.018316331180333073,                         0.2924293916725801,                       -0.05629628212689974,                        0.3850959642437983,                     -0.006084752711754908,                    0.8926115935694702,                   1.2690844089362159,                3.8618169386896963,    -233363.54000925753,   46607.68098291489,    -186755.85902634263,   0.0
            0.09691853495984976,          9.28144696182638e-05,                 -0.03352502508341583,                -0.002226730921464637,                -0.02488433168867602,                0.032326419708649176,                        0.27281060511753463,                        0.05355650046229893,                        0.3096254174581538,                      -0.04553534980717815,                    0.8490485842888496,                   0.5431763653136581,                1.4167354478899288,    -210116.90240494604,  10786.056257062095,    -199330.84614788395,   0.0
              690.6810737191145,             892.1796872277372,                  0.04683030514531096,                 0.029592309029347785,                0.017502199854423348,                -0.04966340755495427,                        0.36723987480081566,                       -0.04614782024191688,                       0.23287563219130958,                     -0.060712817971078206,                   0.37711945566614746,                   1.3597363111261884,                2.9746476894255665,     -283114698303.3842,  2.1939089726275984,     -283114698301.1903,   0.0
               600381.135599746,            381.66183751231745,                -0.040074657972674024,                 0.022081569353403552,                -0.03212554968734941,               -0.007634441044801266,                         0.3000463297696444,                       0.009244329462423623,                        0.5084298205688285,                      0.015253053496858616,                     1.768997404956271,                    1.213044517313924,                 3.151690629237471, -4.724506355385308e+17,  1.3381333470150927, -4.724506355385308e+17,   0.0
              1478.137471161782,         8.658528494133617e-06,                 0.004621589664973502,                 -0.04317837486808443,                0.009520307272901908,                0.032853175259235215,                         0.1688407939683187,                       0.041915534172038776,                       0.45848280343765624,                       0.09475518268984953,                    1.7295888335413134,                   1.0387298229400976,                 3.055517115088832,    -2474820729663.6836,  115493.42372020507,      -2474820614170.26,   0.0
               4.63947875154869,            18129.427639365804,                 -0.02908856049266838,               -0.0019193000828705564,                0.008512916935913148,               -0.012255528252559988,                         0.3003273531593975,                       -0.08735399271044449,                        0.2935727154154949,                        0.2751477070876835,                   0.44531298646730677,                   0.5426426832499565,                1.8394837611534873,     -5658978780758.018, -1.7132315502851716,      -5658978780759.73,   0.0
              79.76567662149994,             0.476220616580461,                 0.021999191329682144,                -0.018358393793615813,                0.012989904910321676,                0.005117781670642474,                         0.2201783959794602,                       -0.20783847245714837,                       0.45543752013923533,                     -0.053807550423059604,                    1.2581110208716226,                   2.2999985249851522,                2.8774122920575853,    -2853538749.4400997, 0.49097868385361465,     -2853538748.949121,   0.0
              663.5796028991684,         4.907499259316335e-06,                  0.02185312063582759,                  0.03286533162414951,                 0.03378197687258398,                0.030457661022798635,                         0.3229028369030188,                        0.06113805818215126,                       0.34441585626998955,                      -0.07963153215798119,                    0.7472746299546478,                  0.25366561043635794,                2.4289089091054743,    -35788103159.126465,  203772.05750743797,    -35787899387.068954,   0.0
           6.54284548454997e-06,          0.032034275089940445,                 0.021405135448580956,                  0.03711280183178768,               -0.006520664311551884,              -0.0027928099155968486,                        0.41444656495769194,                       -0.16263688773955126,                       0.10126516173061284,                      -0.20313795800928874,                    0.9222701713957657,                   1.6420147440943742,                3.2898340688316434,    -214766.28622329317,  152866.58929553148,     -61899.69692776169,   0.0
              0.962471432997418,             1884.148257811728,                 0.027925683801307985,                -0.036279562211150224,                0.045978285272343586,                0.009349069578965072,                        0.29539115481310785,                       0.041049597901447535,                        0.0820138922200962,                       0.01997578107009531,                    0.8544788027895917,                   0.1591597494920982,                 4.054485468830748,    -1227601945.4828672,0.029130626138032856,    -1227601945.4537365,   0.0
           0.002280384809520603,        2.1219253663036307e-06,                  0.04149507454539021,                 0.044202716901617714,                 0.02037918932951295,                 0.04054716653390489,                        0.48029720743113485,                        0.03099665973624144,                       0.35925060766658773,                      -0.12136453201437042,                    0.6259656253556101,                   0.9654737947424802,                 2.633930562856294,    -233038.71455341933,  471710.00558107195,     238671.29102765262,   0.0
          0.0012342749992632544,             8.309986900891865,                 -0.03925831827792151,                 0.011351014508946343,                 0.01639834917708774,                 0.03626011512687756,                         0.3626855360360339,                       0.026926303930944737,                          0.30494590007728,                        0.1880420700075933,                    1.1708302310151306,                    0.363755618667973,                 2.154950218158717,    -179108.42793245474,   811.1775585309794,    -178297.25037392377,   0.0
          0.0001941853814157094,            0.7381001247872795,                 0.008524886424488995,                -0.009889698097629865,              -0.0024390411502655113,                -0.02346656651263578,                         0.1702156549282593,                       -0.04316628545052723,                       0.33451251338710264,                       0.02102678303634202,                    1.2406060190890282,                   1.4332903333330875,                 2.699974775218937,      -68578.5232350622,   5152.839177713653,     -63425.68405734854,   1.0
           0.007250287595037555,             913.4478023965445,                 -0.01263417521510063,                 0.017536506379075598,                 0.01686950907251064,                0.026698885049378104,                         0.2230298689230345,                      -0.015200543502702833,                        0.4594880877882274,                        0.1600264240684077,                     2.222756595317078,                   1.6104124968842923,                3.4440100883858475,     -418487181142.2964,   137.1215700892912,     -418487181005.1748,   0.0
          5.302008283113032e-06,             30935.93268450971,                 0.019568565901614557,                -0.047660769439085905,                -0.04509847354807298,                -0.02528187398473284,                          0.528374212329332,                       0.052114574999892804,                        0.3601902954171256,                    -0.0037005765515377787,                      2.17691658572756,                   1.9211029931256143,                2.1665412557845922,     -734603966185178.0,   188607.0596285472,     -734603965996571.0,   0.0
              2897.861391972138,          0.026520935231757213,                  0.02881402296560369,                 -0.00810493840502817,                -0.03840729909533716,                 0.02342419977301731,                        0.14022489423260454,                      -0.016890009655645286,                        0.3642139821573721,                      0.005284251095550609,                    0.5144053928014779,                    1.303675308918481,                2.2344138044394746,    -188206194617.55692,   38.67792429073352,      -188206194578.879,   0.0
          6.973034625104902e-06,        2.5481713062832344e-05,                   0.0251108297653084,                 0.007480388592413921,               -0.024158615607108448,                0.005361637168848431,                         0.4970940907059178,                       -0.09567155920730673,                        0.3019211477244751,                     -0.009034307001741933,                    1.6643327875621963,                   1.1282835277396206,                2.1513614482926835,    -233423.23941160768,  182654.29316019453,    -50768.946251413145,   0.0
            0.08188421682620806,          0.013964137671647763,                 0.044131035835668506,                 -0.02575554812930736,               -0.016039685360753543,                 0.04882332103295366,                         0.2838160008651925,                       -0.06518545959233615,                       0.41123417530328715,                       0.05741140583292647,                    0.8526669697611131,                   1.6169222020385798,                2.2233589928874653,     -203390.4562013126,    85.8539327700881,     -203304.6022685425,   0.0
              330827.9713810122,             283911.3923169376,                -0.030973304366918752,                 -0.03151123182846048,                0.018356811126808772,                0.022558979761584774,                        0.40948097268669914,                       -0.06650994414975303,                        0.2720252418568268,                       0.06233236013674181,                    0.7749045939692198,                   1.8793404162391116,                 2.833167584384737,-1.0730255435273917e+17,  1.8978339476545174,-1.0730255435273917e+17,   0.0
           0.013693360906070973,           0.08440239130403418,                 0.008213475390249636,                 -0.04667443230861238,              -0.0006961424869992502,               -0.020952297974100177,                        0.45483507968897174,                      -0.002995256889500728,                       0.38197198269837224,                       0.15311352052474295,                    1.8347818128647244,                 0.012579984449580639,                   3.6952988297076,     -218666.8410347185,    84.7478988562256,    -218582.09313586226,   0.0
         0.00012884267024257503,             594.9876499894473,                 0.012086396259265775,                  0.04291766636934839,                -0.03719334203430252,                0.041233624035213634,                        0.36039539517363345,                       0.010315840885827566,                        0.4329442258150096,                     -0.020084960625457268,                     2.076661573681962,                   0.4759258638024161,                2.3952478800696895,    -4191019456.8874817,     7762.9929887811,     -4191011693.894493,   0.0
         0.00031480068556219985,         9.726712474483831e-06,                 -0.00790863549361348,                 -0.03169145686378255,                -0.02023279459010865,               -0.019632756277229158,                        0.45923433420349746,                        0.15684907881924506,                       0.19253159960481667,                      -0.08040085625472104,                    0.7072394774254063,                   1.5549668173892122,                0.6434287569189774,     -233389.8406347782,  105983.30023848642,    -127406.54039629178,   0.0
         3.7993368971605175e-06,             38.05093771482248,                  0.04186562960961475,                0.0017496503401181335,               -0.001769515861072199,                 0.04741998776557638,                         0.2547866043555295,                       -0.00549858854973505,                        0.2852933841494228,                      0.021672656305085483,                    1.4960265160625577,                   1.5121287340924905,                2.6586857038772678,      -567030146.339171,   263206.3947703266,     -566766939.9444007,   0.0
           0.011379510638012683,            3.0529622331906703,                 0.014629651056454487,                 -0.04911728841883176,               -0.019581297013071187,               -0.025269631065754805,                         0.3950667041686692,                      -0.021687855470111584,                       0.24519658359938296,                     -0.053067405562619734,                    1.1709018574407393,                   1.7006772334443303,                2.9930386571120193,    -3524695.6037240117,   90.50384037643569,     -3524605.099883635,   0.0
             13924.923609929403,            3655.0298203390194,                 0.042108226059589485,                -0.038334991978036054,                 0.02871671680836442,                0.027790805633518503,                        0.40535373804902247,                        -0.1274177424577221,                        0.4133755823898301,                      -0.03743819290440212,                     0.651740063874557,                   0.8076903316075777,                 3.302160535871714,     -21064370264816.23,  1.8182372008714514,    -21064370264814.414,   0.0
              1336.118239284913,            0.5441128360373406,                -0.016717483325819273,                 0.029609478992697544,                 0.03631814708865409,                -0.01614552295950923,                         0.3407592167323663,                        0.04156760774089746,                       0.30148284131774816,                      -0.06344403027709285,                     1.302921735426361,                   1.0865297742391866,                2.9118985023064097,     -911302194968.0443,   4.864777916796402,     -911302194963.1796,   0.0
         0.00026902116999084414,            445.80719020065493,                 0.014052089096652384,                 0.005194174499398532,               0.0014748721844794685,                -0.03703125415140121,                         0.3022416506195499,                       -0.06236093969408864,                           0.0895219737407,                       0.03976196967982942,                    1.2233809455050522,                   0.2739696613325955,                 2.756963361355595,     -349385505.5792136,   3716.856199475895,     -349381788.7230141,   0.0
           0.032408559845648326,             293.9218300562656,                  0.02156877472909606,                 0.025785724998393905,              -0.0056529725708470285,               -0.031580646516593126,                         0.3066224401974824,                      -0.035451556924111574,                       0.28785688777671137,                     -0.005286251082790725,                    1.7404074164534533,                   1.6484337519254058,                 3.528280242073212,     -44223114915.36568,   33.20854462188301,    -44223114882.157135,   0.0
             157800.50601230393,         4.311840449858097e-05,                  0.01743576736152623,                -0.005277266184522088,                -0.04714298276170479,                 0.01969522204464813,                         0.3335947014946771,                        -0.1700947237923248,                        0.3933534455878494,                       0.08684112283019435,                    0.9318551750149378,                    1.841018106847263,                3.5914476009151013,    -5615435560971157.0,   23192.66655948421,    -5615435560947964.0,   0.0
           0.002605159528526133,          0.037586223598902804,                 0.027018235193480317,                 0.026934169354651566,               -0.044237674743581715,                   0.026386159161327,                          0.375956813139037,                          0.029249600985288,                        0.3609624129171757,                       0.14486688123323926,                    1.0707083898974745,                   0.9878441490804171,                2.0321466929654837,     -222176.1520072544,  412.21437156408814,     -221763.9376356903,   0.0
             23888.376349192422,             3724.863285476813,                -0.018200802995929112,                 -0.02347153481625377,               -0.027024342716870788,                0.014482478109581462,                        0.47385327384941056,                        0.03340771719652139,                        0.3869835613456018,                        -0.216123003194154,                    0.6814315784636561,                  0.11619503378347273,                2.3797896035004302,     -38011405524485.04, -0.9553027911088599,     -38011405524485.99,   0.0
          1.187758193648967e-06,          0.043342872582938695,                -0.006946761723301789,                -0.007558452493993804,              -0.0074289078474216175,                0.030034954178459583,                         0.4309926048321392,                        0.07020637041433084,                        0.4144037993712707,                      -0.06014733388613724,                     0.539530685067366,                     0.76834089101191,                3.0739545388202782,     -225691.6012852107,   841947.2846175623,      616255.6833323516,   0.0
         0.00022218716844091794,            254.87484803157872,                -0.045374907104325436,                  -0.0338663094204694,               -0.024596808385996306,                0.012845408770035552,                        0.34828615209376573,                        0.18423516606095025,                        0.4348768218708332,                       0.10822050827544079,                     1.526675595496668,                   0.6544586193432318,                1.5651721706356159,     -2176433278.949974,   4500.013793261917,    -2176428778.9361806,   0.0
              54.94822485859104,             2680.442554393836,                -0.032702406870308766,                  0.04751203949025984,                 -0.0285691728267105,                 0.02241970491213932,                        0.36320824762886583,                        0.04265023176960564,                        0.3053603022152739,                        0.0711083568168147,                    0.5795882098849889,                   1.3340226065197631,                 2.989789446526675,    -2075603766869.9368,   2.814474165199313,    -2075603766867.1223,   0.0
             117222.42807454779,         5.748183971411989e-06,                 0.007841281033657423,                 0.014920127435569835,                -0.04081680001971725,               -0.032014995132460616,                         0.4244064055286517,                       -0.14191606680742808,                        0.3597855615572803,                       0.14706214784346008,                    0.6488884668408538,                    2.302972625095741,                2.3777705507318743,     -765957643383007.2,  173967.28237315698,     -765957643209040.0,   0.0
         1.1830552403596862e-06,           0.02466946838104498,                 0.020513172165513432,                 0.022612543923737266,                -0.04581314634455507,                -0.02453962097951943,                        0.24005180842514612,                         0.1700701990275122,                        0.4451225967538376,                     0.0053332557314716665,                    2.2878155164807445,                   2.0959390683010097,                 3.373763434406383,    -216026.19575584435,     845308.24090835,      629282.0451525056,   0.0
             160.55427691162825,            115643.73189258271,                 0.018893356441591375,                0.0058993001237869006,                -0.04715449425878852,                0.022250097219485773,                         0.3896592203056825,                      -0.050695758283228504,                       0.26697196529195355,                         -0.14019995740264,                    1.7573522818431453,                   0.4607309846932701,                2.8267369666756257,    -134969463702143.56,  1.2745178803600186,    -134969463702142.28,   0.0
