galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,         log_likelihood,            log_prior,          log_posterior,weight
                 -0.07927924254241434,                 -0.14266083613453856,                        0.15656962359994167,                         0.2459202028829092,              3344.341602579785,                    1.3755944862211555,                1.4522203719646174,     -8150233155583.163,  0.24789852868764956,     -8150233155582.915,   0.0
                 -0.18415770191199002,                 -0.02555551945450445,                         0.2447842802351054,                       -0.28458047484815124,          0.0006376634280528953,                     14.08244712772418,                 3.496076054208036,    -128135.08737670284,   1568.2064417532217,    -126566.88093494962,   0.0
                  0.12106949504838611,                 -0.05758074317273642,                        -0.0898521347363119,                       -0.05171168759375885,             209.39257777473796,                     4.088532015179201,                3.6094942193078463,    -1507988080984.3809,   0.6167049047497716,    -1507988080983.7642,   0.0
                   0.1654462147024039,                 -0.12356838336579959,                         0.3292785116027716,                          0.157506820052058,             1181.7102754789935,                    26.618118663168648,                 1.328017707285567,     -490196368146627.8,  0.06934763348364897,    -490196368146627.75,   0.0
                  0.31247351649066496,                   0.2847458793755647,                        -0.4904568997113809,                        0.15158441987589066,          0.0005078004519534888,                    1.1766865802190885,                1.1906182267999947,    -136262.67774457394,    1969.378132768427,     -134293.2996118055,   0.0
                 -0.11143376941747267,                 -0.11679242129843391,                        -0.4216002372278958,                       0.004903854334071635,              21.42446137805878,                    11.618522096823947,                2.4084701389132657,    -158439156267.81744,  -0.2243880447972387,    -158439156268.04184,   0.0
                   -0.250500666736998,                  0.24192792928610746,                       -0.13358646928882692,                         0.3588593874852057,              3267.368212561642,                     4.628100806297236,                 1.292269861730991,    -261935632545294.66,   0.4312821450942243,    -261935632545294.22,   0.0
                 -0.31175378000524456,                  0.05639925591507432,                      0.0042121166859921495,                        0.23214871283877567,              592.3938514825655,                     24.80986773456558,                 1.946799360036135,     -300196640779832.5,   0.8315876343689136,     -300196640779831.7,   0.0
                 -0.03914016599043201,                 -0.39233167102510536,                         0.4061952074026178,                         -0.521372926251996,          5.255943171471409e-05,                     21.95623899834922,                 2.924032905739045,    -135725.15836899917,   19025.089531575606,    -116700.06883742356,   0.0
                -0.011575073669658495,                 -0.11662896154544128,                        0.23951739271128075,                        0.35308632946518254,         3.4922021246087194e-05,                    28.636057443378526,                 4.715171157429476,    -135026.86212122143,   28634.863610410084,    -106391.99851081135,   0.0
                  0.08014376562502641,                  -0.0849763111004238,                       -0.20685591196629174,                       -0.19534366625082633,              5029.672898498293,                    27.778087213417123,                2.2461246915222195, -3.533758869425021e+16,    0.198070342438027, -3.533758869425021e+16,   0.0
                 -0.07623709929173628,                  0.03944265080471792,                       -0.10155528607544982,                         0.3282158536644645,          0.0003315655881926115,                    13.255513104636021,                0.8992214674095198,    -135597.15819070078,    3015.951473957967,     -132581.2067167428,   0.0
                 -0.06291209898056703,                   0.7487265455454029,                         0.2778532424559107,                        -0.3762300939617587,             1.5822457642921353,                      4.27718423808526,                1.6815761999655638,     -67644129.69390412,   3.1248978343523808,     -67644126.56900628,   0.0
                  -0.1228703391546961,                  0.17648069765653113,                      -0.010383267245754781,                       0.008943994862212786,          5.824200274731628e-05,                    22.144121544639596,                1.7710505157171765,    -135987.91197956962,   17170.566885467317,     -118817.3450941023,   0.0
                 -0.26537002074562854,                   0.2008113789528475,                         0.3596636881770042,                        0.11239232815692766,               115.621262275497,                    21.117399352813848,                 4.142031613533673,    -45337452667307.695,   0.4068591919700168,     -45337452667307.29,   0.0
                  -0.3316651346170878,                  0.40568661042212767,                        0.20734353434883773,                         -0.405450777138928,          0.0011911590918116872,                    13.002362175155696,                3.0347113213527086,    -125180.50727899591,    840.4635494422462,    -124340.04372955367,   0.0
                  0.11932358569570718,                  -0.1400127649071858,                       -0.20810983569566033,                         -0.490752239057532,             10740.086467380643,                     25.47831450269041,                3.0872246329109396, -2.743637054999524e+17,  -0.8187089894732684, -2.743637054999524e+17,   0.0
                  0.21367002703598362,                 -0.29076075793544437,                        -0.3568049144506496,                       -0.12384659118669383,            0.03778313600906495,                     5.669134427913529,                 4.818780222506743,     -85561.54227745166,   26.969447449662297,       -85534.572830002,   1.0
                   0.4855524324888623,                   0.2457220211675436,                       -0.26621914389799467,                       -0.24516265243449034,             116473.42995156004,                    14.871049925363911,                3.2267133398146592,-1.3181137799945069e+19,   1.4893669818838022,-1.3181137799945069e+19,   0.0
                  0.41809321001001726,                  0.01262939157692796,                        0.26174845618418613,                          -0.08118048784407,             16708.822381329977,                     4.825761458497391,                    4.185552546702,-2.2243564550072444e+16,    1.126617079360672,-2.2243564550072444e+16,   0.0
                 -0.29393175831966256,                  -0.3051266607429184,                         0.2307619842290422,                        0.14599260334784048,          0.0001885409786831498,                    21.002280530039474,                0.9943878766764702,    -135835.05384185698,   5305.0415049325275,    -130530.01233692445,   0.0
                   0.4740205722155082,                 -0.24022893858190092,                        -0.5196297096982865,                       -0.03492616649545002,          0.0073512811727199125,                     25.18851438354169,                2.8618398557676565,    -125897.75836244607,   136.66455462464148,    -125761.09380782142,   0.0
                   0.3363701527465045,                  0.05432674477011136,                        -0.1848539520745797,                        0.06540893283066924,          6.991047738293117e-06,                     7.065693270870535,                3.9925747291033975,    -136389.49336425957,    143041.0791854177,      6651.585821158136,   0.0
                 -0.36912326428704795,                 -0.23566011525919545,                          0.070149863615221,                        -0.4790668932367585,         1.0427754411341098e-06,                    3.3015688919781514,                1.4820308153388606,    -136441.29625156507,    958979.5748771785,      822538.2786256134,   0.0
                   0.5080192724363729,                -0.033601191112654374,                       -0.23163677955317738,                        0.20424008260555365,              66276.78491028213,                     5.480779811398331,                3.2314138999266167,-3.8214847991861235e+17,   1.4820395654211445,-3.8214847991861235e+17,   0.0
                  -0.6452784054281684,                   0.6248055756162688,                       0.008943961398158664,                         0.5054549735136005,           0.005777166150590228,                    11.481669261290252,                  4.70678175344625,     -97890.12778652794,   176.72926278239888,     -97713.39852374555,   0.0
                 0.005222470566821308,                 -0.11667317280577105,                        0.06311621357429029,                       0.018162880220474485,             15.109847756897171,                     28.39358939317226,                 4.580964319034751,    -1745946419376.1309,   0.6897806174884848,    -1745946419375.4412,   0.0
                  0.10473613835606067,                  0.12181471487738296,                        0.19939141935966964,                        -0.3260608875149944,              697265.3638872524,                      9.03411285645778,                1.4410463561387261,  -5.10708302833083e+19, -0.09634725125193047,  -5.10708302833083e+19,   0.0
                 -0.08871769262921153,                  0.23058093264910545,                       -0.19816567535800142,                       -0.07176738423256503,              89170.87391307268,                     6.464613103593338,                 2.730847380792779, -8.193662259328707e+17,   0.6641200856648621, -8.193662259328707e+17,   0.0
                  -0.2077448373529863,                 -0.30240548318626587,                        0.37311081510771543,                        -0.3186161270433697,              196.4167651205196,                    25.926858541772592,                 2.861924583451464,     -85154311099273.22,-0.012683948170728428,     -85154311099273.23,   0.0
                 -0.46632778084633875,                 -0.11670282704873844,                     0.00014894386580603083,                         0.1705653033318889,          0.0011627072293800209,                    15.870705910471031,                1.8619233872908167,    -128918.45529999235,    861.7556820145151,    -128056.69961797784,   0.0
                  -0.1697630509690524,                  0.05184528598433843,                        -0.5190148303323033,                       -0.21950531574348087,          0.0018927198660352066,                    0.5841183989467624,                  3.65711813593784,    -136122.03805455987,    527.3228141675064,    -135594.71524039237,   0.0
                 -0.24819922345354642,                 -0.17245205396507154,                       -0.43029327398741046,                       -0.11044907001981963,         6.5145516110952524e-06,                     19.60965941967185,                3.5480813078459867,    -136319.09392764178,     153502.489190507,     17183.395262865233,   0.0
                  0.06816411595267723,                  -0.1574493587558208,                        -0.5741191165063436,                        0.09668048499290072,             126.12932512047665,                     1.678906509833723,                 2.490923348350476,    -35534725646.093765,  -1.1398596028513557,     -35534725647.23363,   0.0
                  -0.2697579527802623,                 -0.23552773904082655,                        0.13496290829850136,                        -0.2790883363967926,          0.0006640593123997064,                     11.28443833442002,                 2.784443038995149,    -130908.67095151407,    1506.639907974619,    -129402.03104353945,   0.0
                 -0.29162620798190136,                  0.12857997021304327,                        0.07591717679982875,                         0.4361450584788934,             26033.393734880763,                    27.308606451463397,                3.9562045393271728,-3.4557106843592515e+18,  0.04733906675449597,-3.4557106843592515e+18,   0.0
                  0.12626202307759277,                 -0.06279055205281313,                         0.1367686530027414,                        0.16670836744057477,               60.1372609407861,                    12.292269941414869,                 2.908860642119012,    -1901502320277.3604,    0.440566410909339,    -1901502320276.9197,   0.0
                 -0.36057958665291184,                   0.2270457097607936,                       -0.27121773727997217,                        0.13934974827567673,              271.7633391837285,                      2.38621556140024,                 4.089498245798318,     -714382792087.3114,   1.0676317440625966,     -714382792086.2438,   0.0
                 -0.34196508171795276,                  0.21730634895265113,                       -0.24154896090550726,                         0.3254312017213795,              51696.33885119767,                     7.831678855757498,                4.8838231509142505, -9.607735907919342e+17,   0.5713093021038927, -9.607735907919342e+17,   0.0
                  -0.3414214760646482,                  0.04063427617331616,                        0.08218315753201659,                       -0.08138802017773338,              61.36933913661121,                     7.341659464110943,                1.8067813473749714,     -359589647145.6793,   1.1705341218120682,     -359589647144.5088,   0.0
                  -0.7577216180665439,                  0.18828156666371776,                        0.41289064938983483,                        0.14642515743057202,             107.30063629989276,                     27.48337266400949,                 4.662180135200055,    -103029028116466.81,    2.901510594863766,     -103029028116463.9,   0.0
                 -0.16563241388106864,                  -0.2851314338093243,                         0.5350534574393195,                         0.1094431668816636,          7.395626134095603e-05,                     15.77292113515582,                 2.650803941945819,    -135713.66273152552,   13521.024438043085,    -122192.63829348244,   0.0
                  0.21994935703208104,                 -0.15429068915770355,                         0.1149969000385209,                       -0.20185037657163887,             188112.75576542618,                    10.418219881608836,                2.1702425622477715, -8.659917842397879e+18,    0.672987918989665, -8.659917842397879e+18,   0.0
                 0.029838804421118484,                  -0.3572187724428656,                       -0.12302991556740807,                        0.23655756758370577,              5454.985217323224,                    13.645898456600124,                 3.262075045146771, -2.351844611400851e+16,   0.8908564096394611, -2.351844611400851e+16,   0.0
                 -0.19543124805717968,                  -0.2163742609387205,                        -0.5933202166551484,                        -0.4895227942728789,          0.0012311099254061495,                    11.850615670845276,                 4.416980909296783,    -123235.07286234546,    810.0322124453043,    -122425.04064990015,   0.0
                 -0.06832717714708132,                   0.4508879728918507,                        -0.5067590530025148,                       0.011461947790120683,          3.054294807165463e-05,                    14.267076668896086,                 3.262894005110197,    -136066.52829309515,    32741.08159785248,    -103325.44669524267,   0.0
                 -0.17147188960115328,                 -0.07106116178225359,                       -0.08796795662127974,                      -0.043014828793682715,           0.003089685402584725,                    12.196606307147297,                2.3643947012431124,     -115486.2910215763,   324.36746448608756,    -115161.92355709021,   0.0
                 -0.16298892673829776,                  0.12246947201070839,                        0.30348222632243366,                        0.12745060115938095,             0.4747602774100759,                    12.886853764564716,                 3.029821857299651,    -138156029.60994953,   2.3071063881634357,    -138156027.30284315,   0.0
                  -0.2849557064343563,                  -0.2664118266105901,                       -0.10983363736746361,                       -0.21842806726458955,              47.84867232972202,                     3.096360272537159,                3.4826046103778108,      -40077179190.7049,   1.1060223391764858,     -40077179189.59888,   0.0
                  0.09634415469913987,                   0.2492556004274773,                        0.35798752645514137,                       0.020829425632940136,            0.03534042953757332,                    14.510882411562573,                2.0375045529981746,     -404710.5394642338,   28.550331730732093,    -404681.98913250305,   0.0
