galaxies.galaxy.bulge.profile_list.19.centre.centre_0,galaxies.galaxy.bulge.profile_list.19.centre.centre_1,galaxies.galaxy.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.19.ell_comps.ell_comps_1,     log_likelihood,           log_prior,      log_posterior,                 weight
                                 -0.10120275415216812,                                    0.330646100675511,                                        -0.3941377184018056,                                        0.37245850749889264, -3242.064930338106, -0.3976646992730696,-3242.4625950373793, 5.3639487425606185e-31
                                 -0.45459120336679637,                                 -0.07140215582855204,                                      0.0008988886334551204,                                         0.3530784525354756, -3267.542683942127,   1.055597900311346,-3266.4870860418155, 4.6199451302939196e-42
                                 -0.23552439873399333,                                  0.35846279856161506,                                         0.5505068873501971,                                         0.5484826676991528,-3305.1317593676004, -1.7611241987140056, -3306.892883566314, 2.1873021531713615e-58
                                  -0.3269827116138693,                                  0.06577865389677914,                                      -0.024310782013780795,                                        -0.2326733620152261, -3225.005693604649,  0.8857667286414883,-3224.1199268760074, 1.3747286951814966e-23
                                   0.1525083276938313,                                  0.48269983929204835,                                       -0.30389382156122363,                                        -0.3821243922369843,-3327.3631459593644,   0.671160070051087,-3326.6919858893134, 4.8410576959320455e-68
                                  0.12678499446009903,                                 -0.10637562537274078,                                        0.27422201439132815,                                         0.3001494309793577,-3192.9766431034445, -0.1943099551897451,-3193.1709530586345,  1.117524083319608e-09
                                  0.13757488889993552,                                 -0.08673602038777993,                                       -0.45383035039003927,                                       -0.35437147032948624,-3230.9869171283067,  -1.123165249799233,-3232.1100823781057,   3.47219915123219e-26
                                   0.5946600033737883,                                 0.060960608412160715,                                       -0.16716006809648346,                                        0.02167601407466483,-3317.3963750250914,   2.399143172802975, -3314.997231852288, 1.0314635318020768e-63
                                 -0.22781996957015943,                                 -0.09509761989324352,                                         0.5826704378184293,                                        -0.6716836480689123,-3246.0002751906327, -3.4822048482230428,-3249.4824800388556, 1.0480598049024292e-32
                                  -0.0665133850879223,                                  -0.3817578899717097,                                        0.17222406650028116,                                        0.03790733789677084,-3207.8795733506618,  1.2332578626078878, -3206.646315488054, 3.7670078104062773e-16
                                  -0.1978812876115655,                                  -0.7530285586838203,                                        -0.3491830417952841,                                        0.44148193130947627, -3362.224479971311,  2.1794184194239863, -3360.045061551887, 3.5063500057987644e-83
                                  0.23247591942822818,                                   0.5074627373488376,                                       -0.04794455909438106,                                         0.4495420764503411,-3292.3619146879323,  1.1672117629542407, -3291.194702924978,   7.68744213225373e-53
                                 -0.49023073162024866,                                  -0.5145973313883322,                                        0.17159098219679247,                                       0.011520233872307103, -3286.028888070466,  3.2137877577967306,-3282.8151003126695,  4.326935021210239e-50
                                   0.1363467779439778,                                   -0.135594585247536,                                       -0.04864016873616946,                                         0.4757497292412892, -3210.378908146126,-0.49336634343033603,-3210.8722744895563,  3.094205904700008e-17
                                  0.45506165989310343,                                    0.484870536116032,                                        0.07647726570855337,                                        -0.3471067795052754,-3320.0739231166795,   2.326500312308673,-3317.7474228043707,  7.089400581650562e-65
                                  0.20062318835881401,                                  -0.2507865790885303,                                       -0.06204701892904674,                                        -0.3645880577163982, -3237.418383003454, 0.38494822909451953,-3237.0334347743596,   5.59054936214448e-29
                                   0.4105221857463078,                                 -0.15990212260474318,                                        0.13297058127780037,                                        0.16246442422259247,-3260.3345054526244,   1.405237126924003,-3258.9292683257004,  6.238913439811191e-39
                                 -0.42916308807658005,                                   0.5685626177998863,                                        0.07437645082878368,                                         0.3529873177732113, -3339.138310246811,    2.66796609581389,-3336.4703441509973,   3.72435769687513e-73
                                   0.0274846083772914,                                   0.4622558999646087,                                       -0.44023466850535914,                                        0.17522828126289391,-3299.4504327674945,  0.5158100028199941,-3298.9346227646743,  6.416195270392101e-56
                                  -0.7670221155389635,                                    0.259497654583944,                                        0.08945086032648027,                                       0.003890741982963079,-3367.5555435352885,   4.169815321335202,-3363.3857282139534, 1.6966949879201506e-85
                                  0.48651384508511164,                                  -0.3138204192927554,                                       -0.04045422257616012,                                        0.20909609102715854,-3302.8592798364707,   2.181903618242935, -3300.677376218228, 2.1224335451982096e-57
                                  0.15206518039554168,                                  -0.8587026053294461,                                       -0.05997334364880359,                                         0.0876341849527742,-3346.9449950590697,   4.734104582409886,-3342.2108904766596, 1.5158326217653023e-76
                                  0.23733412979480992,                                -0.006588451303431524,                                      -0.006919680643416345,                                       0.043170304292417756,-3196.2371103813953,  0.8743374076075413,-3195.3627729737877,  4.287991778244788e-11
                                  -0.1482359894068221,                                 -0.22034043945636336,                                        0.01762490890026377,                                      -0.031970448653578294,-3188.0573379246525,  0.9561803582256444, -3187.101157566427,  1.529973769510008e-07
                                   0.2927529335080017,                                 -0.11805221124717458,                                        -0.5167397159935999,                                        0.05435524939225648, -3267.504794283767,-0.37451349387514377,-3267.8793077776418, 4.7983518138020354e-42
                                   -0.729152049457176,                                  0.05171022926476258,                                        0.07197701318470062,                                       -0.24373677346180422,-3327.4476078006646,  3.1814985974437766, -3324.266109203221,  4.448964568069561e-68
                                   0.3338177551152466,                                   0.7624620923045845,                                        -0.3525632624172324,                                        -0.5344581329112731, -3437.041470746803,  2.1430987758700444, -3434.898371970933,1.1278439624576855e-115
                                -0.011239718700320936,                                  0.21040447172182383,                                        -0.5267318283083638,                                        0.24922301280636372,  -3238.43406373172, -1.0680042355673538,-3239.5020679672875, 2.0246499672693737e-29
                                 -0.43499082259011373,                                  0.18950350084838216,                                        0.28265439907939854,                                        0.08592889809052073,  -3273.36676761973,  1.3376261188425356, -3272.029141500888, 1.3654299173973312e-44
                                -0.010820158232813468,                                 -0.11108933536702462,                                       -0.32930554895081465,                                        0.19125353290093489, -3193.492113459014,-0.16467082496771746, -3193.656784283982,  6.674073116991889e-10
                                 -0.48463182098039426,                                 -0.26315960313262965,                                       -0.09680153879865702,                                         0.3748923919371153,-3299.4379122327273,   1.428486271376685,-3298.0094259613506,  6.497034485396749e-56
                                 -0.23546770247685683,                                  -0.4628981135042858,                                        -0.2905165108638997,                                        0.07407396559585805, -3295.784906267205,  1.5708572255452906,-3294.2140490416596,  2.507237675211449e-54
                                  0.13977798513480189,                                 -0.12988918565859883,                                       -0.02774707380835956,                                        -0.3249324636071615,-3204.9942077630035, 0.18321929630488776,-3204.8109884666987,  6.746753975821511e-15
                                  -0.4672386205706567,                                 -0.24060695961081596,                                        0.23160921970706866,                                         -0.245831082847459, -3256.351339962464,  1.4724959960271458,-3254.8788439664368, 3.3494673833643384e-37
                                  -0.0743136937157907,                                 -0.23785121898036615,                                        0.38438915922279104,                                       -0.21003694617705074, -3198.530630083742, -0.1491856854279346,-3198.6798157691696,  4.327040828831553e-12
                                  -0.1708530411053336,                                  0.03452448997134844,                                        0.07175810838852219,                                         0.0564594709119115, -3172.377214456802,  0.6942622097433198, -3171.682952247059,     0.9873589854366522
                                   0.3646251584009964,                                 -0.07768611925031489,                                       -0.26376056703712825,                                        0.14794910499420286, -3260.866030564814,  0.8358303252056646,-3260.0302002396083,  3.666659123108816e-39
                                 -0.09111633991766109,                                 0.054010598361273976,                                       -0.16817024703101163,                                       0.018434666445262086, -3176.735328562547,   0.475109204934116,-3176.2602193576126,   0.012640672371804527
                                   0.3728103857322692,                                 -0.22383247534401615,                                        -0.3068128422782981,                                        -0.1095028534392371,-3268.2305942776507,  1.0326942183137608, -3267.197900059337,  2.322101263847954e-42
                                  0.45680334920638765,                                   0.4539085527832233,                                       -0.29058371565950036,                                       -0.49526015770923193, -3372.466965435839,  1.0439008232305849,-3371.4230646126084,  1.249109027895011e-87
                                  -0.1109051718389738,                                -0.037703756804955114,                                       -0.14981629511706257,                                        0.39434065408230284,-3187.8547151649573,-0.34059194255886044,-3188.1953071075163, 1.8736218031730013e-07
                                  -0.7368362263026141,                                 -0.21268239469193984,                                       -0.00887029966576215,                                       -0.08455788655970121,-3334.3407783043867,  3.7991894481911026,-3330.5415888561956,  4.514327207503958e-71
                                    0.129595634390888,                                  0.39296076560817994,                                         0.3690083915553349,                                        -0.3108990707048754, -3254.622243713619, 0.22949533457422255, -3254.392748379045, 1.8876119261533313e-36
                                  0.11097642063128048,                                  0.23044915935380544,                                       -0.08968035960718208,                                        -0.2753803175523467,-3224.3294921270667,  0.4692616025262697,-3223.8602305245404,  2.703258444407461e-23
                                  -0.5010143461607788,                                   0.1811642557657103,                                       -0.34330989039422494,                                         0.6633621411904111, -3347.076540177345, -0.9508541939718809, -3348.027394371317, 1.3289906642220748e-76
                                 0.013802020160336555,                                  0.28868149954076083,                                        -0.2527719524780143,                                       -0.12361350776191848,-3230.9354248535346,  0.5959718796837892,-3230.3394529738507,   3.65567380999645e-26
                                   0.5642186656032468,                                   0.3326751640207925,                                       -0.08845836419635594,                                        0.10049934055900787, -3324.522357495849,  2.8556214521583665, -3321.666736043691,  8.292376506964713e-67
                                     0.23196971381424,                                 -0.29442563653083403,                                        -0.8072731166022671,                                        -0.4585357132954225, -3304.346770709587, -3.4362615995344745,-3307.7830323091216,  4.795402032399515e-58
                                  -0.2774709254608178,                                   0.5955366168033632,                                       -0.40577514028545486,                                       -0.30054010458519237,-3340.6496755390117,  1.5533197286563696,-3339.0963558103554,  8.216252520684441e-74
                                  0.15296211165717466,                                  0.11142524613238668,                                        -0.4298845772570779,                                         0.5677431463694124,-3258.2281881653653,  -2.046659129269027, -3260.274847294634,  5.127089930662409e-38
