1.galaxies.galaxy.bulge.centre.centre_0,1.galaxies.galaxy.bulge.centre.centre_1,1.galaxies.galaxy.bulge.ell_comps.ell_comps_0,1.galaxies.galaxy.bulge.ell_comps.ell_comps_1,1.galaxies.galaxy.bulge.sersic_index,1.galaxies.galaxy.disk.centre.centre_0,1.galaxies.galaxy.disk.centre.centre_1,1.galaxies.galaxy.disk.ell_comps.ell_comps_0,1.galaxies.galaxy.disk.ell_comps.ell_comps_1,1.galaxies.galaxy.disk.effective_radius,0.galaxies.galaxy.bulge.effective_radius,1.galaxies.galaxy.bulge.effective_radius,     log_likelihood,           log_prior,      log_posterior,weight
                    -0.1817418012974866,                    0.07189523041810243,                         -0.05608838973509167,                         -0.46133294991581003,                  3.2741089033898785,                  -0.42390490566725364,                    0.3544673092970298,                         0.09960149532997645,                         0.01859523706858612,                     12.723850544516832,                      1.0328552255858836,                       5.641170361611472, -63217.19315539996,  1.7952444299028731, -63215.39791097006,   0.0
                     0.1960170307486936,                   -0.21025458052122956,                          -0.6650593342635088,                          -0.1848711275267544,                  0.8472510344226851,                   0.18397370315751338,                 0.0010771069626505493,                          0.2448612100043462,                          0.1432639949517849,                     16.964661935872417,                       8.100450743612802,                      3.7404941080348033,-114654.88964836331,  -1.303571668774048,-114656.19322003209,   0.0
                    0.03600520646490049,                  -0.030270691074287495,                         0.018466923175268702,                          0.32417090113502717,                   2.730447489232466,                  -0.17695414504579876,                  -0.06754397351479566,                        -0.14718483444490377,                         0.24190921041861999,                     14.769147967272424,                       6.296424301096203,                     0.11402446697230562, -67180.67781527486,  0.3239955155556389,  -67180.3538197593,   0.0
                   -0.01195857281746182,                     0.2125993624330069,                        0.0027585887090528097,                          -0.4062555988406011,                   4.067600902172414,                   0.29646097061418003,                  -0.17523921109510704,                         -0.1287788279774997,                         0.02029909653869316,                     22.981832802068322,                      4.0095948380945545,                       1.145428097229566, -59360.13307778036,  1.0429717258299762, -59359.09010605453,   0.0
                    0.14967544484565223,                    -0.4628879186921779,                         -0.06489041645016472,                          0.06234991765249661,                  3.4326081830432846,                  -0.08534710566507919,                  -0.30922830326243106,                        -0.05079265548129225,                         -0.2414020974993924,                       16.0910802883004,                       6.872420191788601,                       6.317128322651914,-52069.140823748916,   2.647021547061365,-52066.493802201854,   0.0
                    0.17190724875286176,                     0.5365036469101777,                        -0.004539512480299229,                           0.1674546956077484,                   4.142694940879974,                  -0.43841940733301216,                  -0.13719865347152246,                         -0.4420059900353042,                        -0.11648290809540562,                     16.969075623846244,                       8.781766146138452,                       4.955881748878596, -69777.03891751007,  2.7625936363038144, -69774.27632387377,   0.0
                    0.21507634536590137,                    0.44299500192318775,                          -0.3039781004178938,                          0.05899203577808115,                   1.216506887977577,                   0.16188487063779894,                    0.4489777720491976,                        0.031199084910334792,                         0.33179807194297234,                     3.2599398480180652,                       8.244715231991433,                       6.657239436650743, -93532.04177969726,   2.606593640387665, -93529.43518605687,   0.0
                   -0.18282339246701462,                   -0.14650249869769902,                           -0.550731963319659,                          0.24431797777233039,                   4.705858814514726,                  -0.12184921500367038,                  -0.14732068475041576,                          -0.830330432349345,                      -0.0006221940206480172,                     15.685827364410807,                      2.5279757415710478,                        7.89065355256907, -51667.17668943526,  -4.195362255849575, -51671.37205169111,   0.0
                   -0.10123141191352016,                     0.1269705510319762,                          0.11310778089665861,                           0.4141899642090617,                   3.030946810325272,                    0.3472057891404405,                    0.3421569891675111,                          0.4410785729325338,                         -0.5094725466028373,                     21.214035395133532,                      5.5032437403024925,                       3.971307631242167, -53951.96289462066, -0.9367994868023145, -53952.89969410746,   0.0
                   -0.07104444081819282,                    0.27997626068910925,                          0.09674865442993057,                         -0.29708819657249264,                   3.667975638179458,                  -0.08755645223265611,                    0.1724706072340423,                        -0.16261106192667754,                         0.13241545445460587,                     1.0264836095913632,                       5.246709661601838,                       7.401990723307225,-3184.3093360080784,   1.028284113468269,-3183.2810518946103,   1.0
                    0.13904263330780356,                  -0.026123189910683516,                           0.2938891456572196,                          -0.4137100922334673,                   4.423462979326217,                   0.17178065651984725,                   0.21134613069737415,                         0.11202084068375934,                         0.20517826885713616,                     25.178422763846896,                      3.5287214980968007,                         7.4227725863272,  -79276.6978413912,-0.06744343296549397, -79276.76528482417,   0.0
                     0.2928626485557193,                   0.003684185012242982,                           0.4228147767512512,                          0.40497434616920186,                  1.4889703367780507,                   -0.5774013088960948,                      0.13363749665289,                          0.3689139946267662,                        0.036777545420246575,                     19.268903361077932,                       6.529981597901364,                       9.281681997097412,-121541.63082948778,   0.903608131801692,-121540.72722135598,   0.0
                   -0.18953301890291246,                   -0.47104562664586264,                           0.2533774079791721,                         -0.15435494938708236,                  1.0068734786696463,                  0.029599252321853637,                   -0.3820375580782572,                         -0.4279176435992611,                        -0.10391416407052466,                      8.170355069118697,                        8.52489687249344,                       9.352194704212447, -122610.8906458385,  1.8252284556497584,-122609.06541738285,   0.0
                    0.46352924766483894,                    0.12656827328017903,                           0.2699368626828366,                         0.011433677370556188,                  3.9633875017742266,                    0.2030416214038311,                   0.08800826343668988,                         0.04491024526451381,                         -0.4287343291268462,                      16.16737053363601,                       9.331458719753597,                       5.507265702230335, -83954.79656038331,   1.260368550638431, -83953.53619183268,   0.0
                  -0.017015857966476044,                    0.07091202165209863,                          -0.0630639077891201,                           -0.464776896892679,                   2.456023977161645,                  -0.17271025739409937,                  -0.23638423922748936,                         0.16700624416982046,                        -0.02324583862112096,                      4.793765327429585,                        1.99328305069024,                       4.281717981995746, -66623.13118524576, 0.26911726765633404,  -66622.8620679781,   0.0
                     0.1525468096649749,                   -0.03138613959617448,                          0.26076514895646247,                           0.4979000225230028,                   3.486104787386659,                 -0.036666807504405916,                    0.2480113623931214,                         0.37188058759912695,                        0.060371802810533975,                     18.936644608494838,                       6.779001877350314,                       8.691402072094576, -79749.58919514938, -0.9160573581529724, -79750.50525250753,   0.0
                   -0.21040729869944816,                     0.2804974038621651,                         0.018576897919914917,                           0.6836306617554082,                  4.8709797866090945,                   -0.5449711671006108,                    0.2083267835562412,                        -0.05154487490163993,                       -0.055230237566102465,                     10.735302334672904,                      3.7878701832351602,                      1.7730287311852888, -75345.17030722115,   1.087684432616999, -75344.08262278854,   0.0
                  -0.033924093404281666,                  -0.060487854542831995,                          -0.5877735089696501,                         -0.29032858717489346,                  3.9397257136005237,                   0.40752300525267376,                  -0.07851433695316641,                         0.03983337968646476,                          0.1366740799259154,                     11.909458980588283,                        3.35553615512054,                       6.335453877270986,  -62383.4234110881,-0.37301653182216465, -62383.79642761992,   0.0
                      0.250469094506045,                    0.20918847516361821,                          0.05019376010936752,                         -0.18818617772516152,                   4.070120863182979,                   0.07446367743885561,                    0.6209979015592021,                         0.12037516906575017,                       -0.009237453534838617,                     25.520457694030863,                      2.2709970437967995,                       4.099553516273815, -56938.60246009941,  3.6167313492162374,-56934.985728750195,   0.0
                    0.34819416102485223,                   -0.31679087583141036,                          0.45913797876489826,                          0.08629074677292979,                   3.548289236411592,                    0.4441501863270583,                    0.9614000516213723,                          0.3991648182226261,                         -0.8154384169676608,                       29.5547985663634,                       7.275046125023108,                       4.468408188781953, -97680.29119054283,    2.81373181605473, -97677.47745872677,   0.0
                   -0.39712791729537195,                     0.2817522056592482,                          -0.4636141858419584,                         0.013625237422489011,                  4.2714744589771145,                    0.3183446717713025,                   0.39604377058015233,                         -0.2202033356108002,                        -0.24766389121816962,                     18.501008824763087,                       7.171273485692115,                      1.5746756514985294,-61605.200780825566,   2.089894451366768,  -61603.1108863742,   0.0
                    0.48058738563308007,                   -0.27881017714445877,                          0.40185253492684014,                         -0.06850914874581285,                  0.9264239671440404,                   0.31992128179537205,                  -0.04856642250021948,                         -0.8846614714714817,                         0.37505481407423275,                     11.890329549628959,                       7.958256286520533,                      1.3864751686314858, -91927.50324222591,   -2.61233630318815,  -91930.1155785291,   0.0
                     0.2273898645964607,                    0.11292563301978094,                        -0.030422650554726906,                         0.057253162563576314,                   4.657476693414457,                    0.5042044613962083,                    0.2493342140011935,                        -0.26512219930076375,                        -0.23261067561784238,                     29.303940865047167,                       7.457243728230395,                      2.9964523148871667,-35897.739506209735,    2.54494364636796, -35895.19456256337,   0.0
                    -0.6451918338011954,                    0.16414609056147708,                          -0.3315827518285455,                           0.5627948978987107,                   4.486928802215148,                    0.1743059282307746,                   -0.2023140426429317,                         -0.1816032417724425,                        -0.35787015405884304,                      4.294227442537607,                       4.768208226738009,                      1.7126824975164123, -84089.22283674136,  0.7368708569464786, -84088.48596588442,   0.0
                   0.020884145616136718,                    0.44031825146031073,                         -0.14436545615030624,                          0.14460668907820667,                   4.609629318322558,                  -0.32887766016462744,                   -0.1252325904404769,                        -0.05661855176111963,                        -0.11702120404903169,                     2.9552625380118847,                       6.696335019541065,                         5.6623568879261, -41647.09887384587,   2.585281735817604, -41644.51359211005,   0.0
                    -0.1545943615384576,                   -0.10930385160840853,                          -0.7160055485638371,                         -0.10514492581540769,                   4.883444532857097,                  -0.16475857740114416,                   0.45371086445258896,                        -0.07014218314171113,                         0.12192080584722033,                      26.30821935273784,                      3.7749917972511673,                       8.927889496250005, -71163.97912710512, -0.3823085359739753,  -71164.3614356411,   0.0
                    0.14668620828800633,                    -0.4444443154561998,                          0.17083293145922196,                            0.436495517358774,                   4.929540992905141,                  -0.38223590653866385,                  0.034139768160961044,                           0.361213865695806,                       -0.011936965362795598,                     21.419150291726496,                       8.057480899168795,                       7.150380064610562, -72989.90942860658,  1.2323889863054394, -72988.67703962028,   0.0
                   0.024749273873517014,                    0.22483286125120897,                         0.012311394373605221,                         -0.03364678265556502,                   2.638183815527994,                   0.02338467520919857,                   0.13009336673509467,                         0.10615629619559454,                         0.17342212817863573,                     6.9941086144887885,                       0.961749266145655,                      1.6527497483247444, -24152.19469993202,   1.288045479515387,-24150.906654452505,   0.0
                   0.024825743162227687,                        0.3735587307901,                         -0.21817169735092576,                         -0.30840541524484705,                   2.519876077762502,                    0.3824177070319657,                   0.16597070999130967,                       -0.024043071017629435,                          0.2294737100186945,                     1.2181349054626933,                        9.00891842017249,                      1.6740296819996936, -45380.57606023884,  1.7991431494505197, -45378.77691708939,   0.0
                     0.2966803176595589,                     0.3631353416631132,                         -0.03074629287113989,                          -0.1503602160002386,                  1.7551243636605323,                  -0.03210643416766697,                  -0.05225528696296892,                        -0.10958790101616922,                        -0.12652685932529692,                     17.202314625094886,                        8.28261381660959,                       6.159440284425126,-100622.06299724156,   2.099547941408621,-100619.96344930015,   0.0
                  -0.007389509952329242,                    0.09203152656689452,                           0.2415461787693211,                         -0.17518174966739436,                   4.988107572131803,                 -0.020236825444076657,                   -0.4272467818740945,                          0.6058896151891486,                        -0.21174994420529347,                      16.04377244368248,                       4.410549715809996,                       8.356844115789496, -44196.52065565414, -0.5758718375652421,  -44197.0965274917,   0.0
                    0.10186613178877639,                   -0.15917543136319254,                          -0.1225257167808125,                           0.7493578575881034,                  3.2707442125681956,                   -0.5198415970927884,                   -0.5341802259515547,                        -0.09946971640995855,                         0.34543118010659923,                     1.8656103607909202,                     0.24308179199047042,                      6.5348701141056935,  -64566.3643451272,  0.5076302182175336, -64565.85671490898,   0.0
                    -0.1235153841297636,                     0.3731588905828002,                          -0.2384791291252812,                          0.31883781558455865,                   4.804042105047118,                  -0.28803510304775143,                   -0.3393962038512968,                       -0.026873254088018078,                         0.13921675747039206,                     18.464278794913287,                      3.9776264487831026,                       5.192902508336453, -42640.12896952814,  2.1103726323646006,-42638.018596895774,   0.0
                    -0.3486996545877545,                   -0.32760187645439187,                         -0.05912636413446394,                          0.49481976765886215,                   3.336755443850918,                  -0.04047344160606472,                  0.023903414999633176,                       -0.061161452859690754,                       0.0015313391120444476,                      21.78761096435734,                       5.755472575425456,                       8.485980945805833, -80573.53184761941,  1.0271172272526665, -80572.50473039216,   0.0
                     -0.539542998179346,                   -0.39012468297583225,                          0.11542905674851897,                           0.1750784790895981,                  2.7385281619121864,                  -0.09280647840110096,                   0.08160450555205079,                        -0.15277673738473863,                        0.044899840090140676,                      29.93860616799816,                       3.993407542667009,                       8.531963691477394, -93828.81207723945,  3.3060331785288257, -93825.50604406092,   0.0
                   -0.23450237060235765,                    -0.5252459763646542,                        -0.008562598969353413,                          -0.4341866595522675,                     1.4674957008771,                   -0.2320386795896549,                    0.4069862305991932,                         0.20729273232439596,                         -0.3015753846859407,                     12.706269721732701,                       8.323922842620131,                       8.201071867643869, -125368.7621838621,  2.4093770144646376,-125366.35280684763,   0.0
                    -0.3723671310813466,                    0.06821707765668711,                         -0.29393936455206277,                          0.37914137140980086,                  1.7588930638847142,                   -0.2772439428217638,                  -0.07456666359295337,                        -0.24331695961215286,                         0.05584478614806868,                      11.83906270093211,                      2.6894140608344697,                       9.107576763203525, -72897.62031088845,  0.7728206441909252, -72896.84749024425,   0.0
                   -0.04581606522849084,                   -0.07128100008572213,                          0.35501653008143547,                          0.30148975908490844,                  3.9946499240183035,                   0.08578194093898403,                 -0.040995258409472955,                        -0.10687927895162595,                           0.059078874561194,                       23.3679753075972,                       9.995826329630239,                       3.395604500066348, -67652.29151627632,-0.05435706894867287, -67652.34587334527,   0.0
                     -0.229056690007664,                   0.007591737813874151,                         -0.03487016839880698,                          0.21166175787073044,                   4.288252773556754,                   -0.4612903894065478,                    0.4073157977433517,                          0.5510650655960146,                        -0.02126859015031909,                      6.827771814604132,                       6.988728575805734,                        5.64520900024241, -29626.45900733294,  1.5940037981471766,-29624.865003534793,   0.0
                     0.4292740544226662,                   -0.28413473230665237,                         -0.20189941146713986,                        -0.009620380377789747,                  2.3679544504474004,                   0.33688610002348357,                   -0.2560110959273526,                         0.26647505488933043,                       -0.009582679651661846,                      13.10996072593609,                       8.156438812464282,                       6.541479172514871, -72360.20369030628,   2.988493145366048, -72357.21519716091,   0.0
                     0.6067449949520377,                   0.059173522547687867,                          0.10008424417996681,                          0.47040956891927055,                   2.296313641098055,                   0.08154846012993845,                  -0.43720059474295564,                          0.4178519671140816,                        -0.06617856055686533,                     27.433405260887415,                      5.8365267229997455,                       5.654041555885396, -104561.3664403098,    2.02775781462937,-104559.33868249516,   0.0
                     0.2770550951690621,                     0.3881003550270303,                          0.13856410996631147,                           0.4116867630558099,                   1.417455665420067,                 0.0005319340164301453,                   0.05079908590382485,                        -0.07129443997127208,                         -0.4294857700125159,                      6.695667215983142,                       0.932975705702338,                       0.506264025571429, -71136.76164806014,  0.3198783415887393, -71136.44176971856,   0.0
                   -0.34031519584435693,                    0.39787021689018043,                         0.021623284391886547,                          0.06848136145760654,                    3.22693485984702,                   0.10415590405212212,                   0.10536748069643569,                       -0.037422815592706514,                         -0.1863894845365889,                     11.787245095243751,                       7.337193982646276,                      0.6748134146856655,  -72697.4301542119,   2.558943985071243, -72694.87121022683,   0.0
                    0.07848207874655347,                     0.6575678688072064,                          -0.5936903092883693,                          0.13433553585692193,                  1.0862400032360133,                   -0.5309237271843016,                   -0.2054436064948825,                        -0.42301895224728253,                        -0.26188991661530725,                      3.861975872623181,                       9.964521553338622,                      0.9162132186506466, -92949.11214444767,  1.9468845762185163, -92947.16525987146,   0.0
                    0.30407612627259056,                   -0.02827912313735289,                           0.2883890620423732,                         0.007166355239225486,                   1.636181953495849,                    -0.251811732932798,                  -0.09244726527327057,                       -0.009771483501241242,                         -0.4789371750076785,                      5.295930184005461,                      2.4677352904793235,                     0.48541589602370205, -72458.89440328558,  0.3242473619927536, -72458.57015592359,   0.0
                    -0.2425355029785522,                    0.40373329089939164,                          -0.2535962106660535,                          -0.2518109199811756,                   3.536429042198444,                    0.5843345135922459,                  -0.10186808427366763,                         -0.4079479203117935,                          0.3202502753932673,                      23.26256122512912,                       1.831766711321644,                      0.1912120196215905,  -78767.1202420087,   2.126606866802839,  -78764.9936351419,   0.0
                   -0.26386167706173597,                   -0.36899683788229337,                         -0.47791665494218316,                         -0.15593112164567025,                  0.9366821194525112,                  -0.03612787853773094,                  -0.30960277359442795,                        -0.08219613024590962,                         -0.7059275726688011,                     22.386725088902043,                       5.891638363600586,                       1.044990461804729,-104817.64052924921,  -1.383473589465855,-104819.02400283868,   0.0
                   -0.37616556357445385,                     0.5817255201942337,                          -0.5217632636258437,                          0.48135945538863145,                   4.865706462271237,                   0.07550329529036576,                  -0.45300509376268405,                        -0.12253013763008187,                         0.24894335523214786,                     27.613115682514124,                       4.022580746432695,                       5.397619592049306, -87532.39161530082,  1.7540666926012027, -87530.63754860821,   0.0
                    -0.9104751755936175,                   -0.22338253209392833,                         0.027920204177672738,                          0.18943779493288115,                  3.3760560722183968,                  -0.09988031104675792,                   0.02862135227266342,                        -0.14271552118862335,                           0.125144268734813,                      7.322478104416813,                       4.092066303826654,                       7.601277254463802,-110454.22620915594,    5.68226568196902,-110448.54394347397,   0.0
                   -0.21764458590155494,                     0.4788292138722823,                         0.012901409648363869,                           0.2362235844800368,                  4.2136268528587415,                   -0.1675145771420258,                   0.12804034726814345,                         -0.3413654788765147,                       -0.014075049930797034,                      6.356516092186273,                      0.7097875854743352,                       9.420867544762352, -67103.15378469747,  1.9680461545067818, -67101.18573854296,   0.0
