2.galaxies.galaxy.bulge.centre.centre_0,2.galaxies.galaxy.bulge.centre.centre_1,2.galaxies.galaxy.bulge.ell_comps.ell_comps_0,2.galaxies.galaxy.bulge.ell_comps.ell_comps_1,2.galaxies.galaxy.bulge.sersic_index,2.galaxies.galaxy.disk.centre.centre_0,2.galaxies.galaxy.disk.centre.centre_1,2.galaxies.galaxy.disk.ell_comps.ell_comps_0,2.galaxies.galaxy.disk.ell_comps.ell_comps_1,2.galaxies.galaxy.bulge.effective_radius.self.bulge_m,2.galaxies.galaxy.bulge.effective_radius.bulge_c,2.galaxies.galaxy.disk.effective_radius.self.disk_m,2.galaxies.galaxy.disk.effective_radius.disk_c,     log_likelihood,           log_prior,      log_posterior,weight
                     0.0739633359576084,                   -0.16798927826740145,                          -0.0969340217432159,                         -0.41532547811816245,                   4.368860693753585,                   0.44020278173262434,                   -0.3544278735197411,                        -0.43491968891028265,                         0.04446212144122275,                                  0.08023558207683876,                               3.341486858026464,                                0.09926008402328923,                             9.227527212748655, -1620311.485232774,  1.0328216288546372, -1620310.452411145,   0.0
                    0.12421782579389988,                   -0.34118940557049215,                           0.4346710906229145,                           0.2249769359287342,                   3.940178640304877,                    0.2027612363840584,                   0.24095939663679336,                         0.46965360178409526,                        -0.10012397776793543,                                 0.011220999152601663,                               6.940489015372513,                             -0.0025882131461738567,                             4.202909920672962,-1621997.2180911144,-0.18497933031955885,-1621997.4030704447,   0.0
                  -0.001310972555396207,                 -0.0008820027689838797,                          -0.2718745743180586,                          0.15921410029823305,                   2.518686369447339,                    0.2664201278917224,                  -0.10280527474313543,                        -0.22586082023361823,                          0.2977502484631373,                                 -0.08586331737639784,                              3.7153597999311376,                                  0.080266038922467,                            5.9640900217707955,             -1e+99, 0.26922588055760155,             -1e+99,   0.0
                   -0.07259267154958128,                    -0.2642521857630535,                           0.5714524213813786,                       -0.0040747359883286215,                   1.287354229492652,                   0.21667088089111763,                  0.005597624558454085,                          0.3340667947480439,                         -0.1794340650531359,                                 0.028876069535235638,                               5.718856620578032,                                0.06544014396629386,                           -1.3398040530317328,-1916597.4690708006, -0.7914020857122187,-1916598.2604728863,   0.0
                    -0.3384917516419585,                    -0.2636838377931471,                           0.6329619826544358,                          0.10572792275860952,                   4.462754379077761,                   0.24084473137652768,                    0.4486101324242159,                         -0.1491956387012061,                         0.18592081079892772,                                -0.031510333032999244,                             -0.8567339295329504,                               0.023611453810638144,                            -1.012868860707357,             -1e+99,   1.003115019381365,             -1e+99,   0.0
                     0.8973664207624973,                    0.19448412529137918,                         -0.22189946887546008,                          -0.5184635185107633,                  1.6399694017652204,                  -0.23025362193234994,                   0.14579603937347607,                         0.47980569102366794,                         0.21886382640343255,                                  0.08995275608812256,                               -7.13617801158835,                             -0.0008380232189340031,                             4.893769660615492,-1830830.8867480806,  2.9280438943579785,-1830827.9587041861,   0.0
                    -0.2779697387383895,                    0.35418093584383525,                         -0.11187482198876501,                        -0.020370770909814644,                   2.276272231857467,                  -0.03499877554737741,                    0.3889268358136112,                        -0.15028799230115591,                         0.09294863228496188,                                 0.025819422268019393,                              2.8499273731092494,                                 0.0232259926811125,                            -6.844203965677753,-1727375.5024455916,    2.87159012906514,-1727372.6308554625,   0.0
                   -0.14594733773875632,                    0.05002541372510039,                          0.08804065611773694,                          0.24969876164878382,                   1.187029491622728,                  -0.03907871792459648,                   0.13616454787411889,                         0.05951127102572275,                         0.23687743734383773,                                  0.07815502399618546,                            -0.24449591621463185,                               -0.03055989098111693,                            4.2352133223568185,-1939803.2216625065,  0.6664485813110366,-1939802.5552139252,   0.0
                    0.10036869423914098,                   -0.03275485439438788,                         -0.40935237846564604,                          -0.4626848640180023,                   4.811882539508992,                   0.39937045184201975,                   -0.3568451742465948,                          0.4599184004774302,                        0.047109148811555264,                                  0.07390582628023129,                             -0.6504944755778137,                                -0.0190960903943308,                            -4.804223234119059, -1611680.957412789, -0.5087004519811273,-1611681.4661132412,   0.0
                     0.1018708886325355,                    -0.4631420895951866,                           0.5040647706863843,                           0.6384034044817855,                   4.106300002413356,                   -0.3454077627963603,                    0.5896915787863904,                        0.058523655592076784,                        -0.20571128945215564,                                 -0.09746228488451025,                              -8.182964495944237,                               0.031064825114477862,                            2.1032369815332146,             -1e+99,  1.0576743797579136,             -1e+99,   0.0
                    -0.1470250381477832,                   -0.05675559199509241,                            0.632077560209405,                           0.5551154064831588,                  4.6744881746717315,                   -0.3324989524923369,                    0.4690673174636915,                         0.02767600694039256,                        -0.17995901730663197,                                 -0.03021285563965255,                              5.7783120632375695,                              -0.038158012731631975,                             9.385505473308076,             -1e+99, -0.9975906543708947,             -1e+99,   0.0
                    0.38776143406565305,                    0.16268238896136752,                          -0.3279092657320546,                         -0.33054528908128755,                  3.5167478202439604,                   0.33900971993305723,                   0.06726159771410718,                         0.23132481883668987,                       -0.048802226715754814,                                 -0.07834149330100265,                               9.758272740076642,                               -0.03582727422460788,                             6.181834522661362,             -1e+99,  1.2746749203689829,             -1e+99,   0.0
                     1.0592139640583003,                    0.15194551939660753,                           0.3206454419135452,                         -0.00993297819076102,                   2.092332462047983,                   0.04333041217509143,                   -0.5830756915656177,                          0.6535767308779533,                          0.3449036560469476,                                  -0.0681299273133873,                             -3.5234498392708886,                               -0.09014351531538341,                            -3.820037469746225,             -1e+99,   5.798255544399493,             -1e+99,   0.0
                   -0.09250490342200424,                    0.19293128574198914,                          0.04394389484098222,                          -0.3246276258947505,                  1.7948757214018172,                  0.020040375315338355,                  -0.11648429554323159,                        -0.20223108801490158,                        -0.28169832458246585,                                0.0006814396078311385,                             -3.6406271333738083,                                0.04491422672462822,                            -5.940856847869274,             -1e+99, 0.21126173799161693,             -1e+99,   0.0
                   0.004057258452288671,                     0.1953789059316545,                          0.21121149866509287,                          -0.2510952283005273,                   3.255857644639554,                  -0.49505771461481873,                    0.6361331272520014,                          0.3357370520469131,                          0.4423423608375147,                                 0.011355423911041981,                              -5.713477571604999,                               -0.09844628462128567,                             2.880396866555401,             -1e+99,  2.6540801044255824,             -1e+99,   0.0
                    0.37672873665765355,                   -0.15478653140945461,                          0.42975504412546395,                          -0.3297060051447495,                   2.008026988609627,                   0.03559929443978289,                   0.31256761026591445,                         -0.1808627575354113,                         0.02710377395588549,                                  0.05250932862363061,                            0.003460367165374123,                               -0.04195874868695744,                           -0.5656592190792651, -1873361.523210796,  0.7991701111560925, -1873360.724040685,   0.0
                    0.22787256369244405,                  -0.030258695461648943,                         -0.07921823687771233,                        -0.029249174043721207,                   2.320844349720363,                  -0.11947842634899271,                  -0.08034148217503002,                         0.35402391733698935,                        -0.11754286585781018,                                  -0.0203443753489623,                              -8.043866220388677,                              -0.016305177227703194,                            -6.815075148154919,             -1e+99,  0.7396323710623665,             -1e+99,   0.0
                    -0.7606861228302808,                   -0.43471577988519294,                         -0.22164447166442808,                         -0.23490653962989544,                  2.3948707308301675,                   0.26632164421886545,                   -0.1083417588882641,                        -0.40638417668683663,                         -0.2290193350296728,                                 -0.02781755654163197,                              -3.652643598261802,                                0.06087852435074079,                            4.5947658980481005,             -1e+99,   4.079021221774924,             -1e+99,   0.0
                     0.4132293547483457,                    0.18010755343269788,                         -0.05174184827683735,                          0.11242939117225927,                   4.936890763724898,                    0.2476599759194439,                   0.32413755966138164,                        0.051064738070879634,                        -0.21842605006832794,                                 0.026349695375014914,                                9.46751066832373,                              -0.014897986231442048,                            3.5890079245704527,-1439173.7581700222,  2.8322528074010433,-1439170.9259172147,   1.0
                    -0.2530854173427244,                     0.3608822384119397,                           0.1700979840841517,                           0.1484958290528733,                  1.6466041956899922,                  -0.21975564751615523,                  -0.07682974350785075,                         -0.2526259225528408,                        -0.04517753758530849,                                 -0.06936189028213223,                              1.9066409648457814,                                0.07253630310737233,                            -8.386260056316317,             -1e+99,    1.87489532124664,             -1e+99,   0.0
                     0.4632957062306363,                    0.31411469797809466,                          -0.2400464675936944,                         -0.35379659179849715,                   4.123580790059963,                   0.13889017087143177,                  -0.15432821254491744,                        0.009419161734963235,                        -0.36056488496037964,                                 0.011897128249209257,                               6.767172740016399,                                0.07518940255628259,                             8.544426641647703,-1575069.1364139267,  1.3853962618630438,-1575067.7510176648,   0.0
                  -0.055943444027258524,                    -0.5644373933730248,                          0.13690160389317696,                          0.18999163283264123,                  1.0737276309374268,                   -0.1269893710765596,                    0.4932367079894476,                         -0.2702856499889945,                        -0.10860093825447167,                                  0.05180809331663899,                               -2.75595305163141,                               -0.00911753632436281,                           0.17829927227614384,-1936822.8208829742,  3.5960189538880267,-1936819.2248640202,   0.0
                   -0.47025076269365074,                   -0.23346469055521274,                           0.5632656720221448,                           0.3717077150187001,                  1.7304191955446862,                   -0.5074627162645197,                   0.24752633264335605,                          0.3027865286283829,                         -0.5799442164959495,                                  0.03224274360151941,                             -3.8338258334987874,                               -0.08410210377234627,                            -8.464373626229808, -1881791.005975244,-0.46209886786677856, -1881791.468074112,   0.0
                    0.18388337964537155,                   -0.24612251843804597,                         -0.20074020738915346,                          -0.6230650662034274,                   2.048220183618982,                  -0.21008832759232415,                  -0.02580483068266146,                          -0.508183655280424,                        -0.11304154321698454,                                 -0.07445322998042836,                               4.139587608738424,                                0.02944204429632452,                           -0.8037388467647073,             -1e+99, -1.9694475120618204,             -1e+99,   0.0
                    0.16705738510423349,                  0.0037009074073997322,                         -0.23705339287329513,                         -0.05913994902350883,                   2.199785926030298,                   -0.3060108398165871,                   0.08237138435329641,                          0.3884395428268473,                          -0.670909427951052,                                 -0.02518520608158166,                               8.217525128032385,                               -0.03420232655791133,                               5.3691471622381,             -1e+99, -1.8139125032049703,             -1e+99,   0.0
                    -0.3398207628227928,                     0.5107280203392239,                          0.06650899241333018,                         0.019707154795453163,                   1.454071267188942,                   0.16720040982296988,                   0.25272612602751404,                          0.1488989731522879,                        -0.47853315998813795,                                 -0.03503776647759793,                              1.9540370089670702,                               0.023805061024631896,                            1.5579766942010238,             -1e+99,   2.322298962907657,             -1e+99,   0.0
                    -0.2054391138519172,                    0.22687244196752973,                          0.01210989800692962,                         -0.24559739379961618,                   4.775627256550344,                  -0.10847641998363723,                  -0.18010594453304885,                         -0.2596019248711344,                         0.17355836071153793,                                  0.04372648650864794,                            -0.03157605835250443,                               -0.04387693563749151,                            0.9633350042864848,-1453502.5707035023,  1.0319111848058697,-1453501.5387923175,   0.0
                    -0.5350952260709716,                    0.23522977321933153,                          0.10988626776244585,                          0.06271371984479075,                  0.9443350282793946,                   -0.3684280062762868,                   0.35754668556251545,                          0.0741151066441198,                           0.271164502321358,                                 -0.08387058231202048,                              -6.395111152997293,                               -0.03716064092895453,                           -3.1095992876498197,             -1e+99,  3.9780573545504776,             -1e+99,   0.0
                     0.3480495478019265,                    0.06068483075314069,                         -0.22486137891368588,                           0.0755679435956995,                  2.9891175385989204,                   0.15482275698538056,                  0.013026289963828519,                         -0.5290486728531584,                        -0.06784875466025826,                                 0.026932586001388342,                               6.077669624951334,                               -0.05113169451039659,                            -5.215458133274085,-1632779.4569581957, 0.07796993593894042,-1632779.3789882597,   0.0
                    0.11984570551629035,                   -0.13885993060506904,                          0.30948773952489844,                          -0.0820809092592243,                   3.670000373371783,                    0.2041851256520597,                    0.7913866823818871,                         0.22472359336720898,                          -0.066260337120349,                                 -0.05061111333213433,                              -8.279309398065376,                               -0.06686028692248919,                             5.244684704429334,             -1e+99,   4.167006917264042,             -1e+99,   0.0
                    0.06179464366406656,                    0.14193846850901132,                          -0.2160372088358392,                          0.10758275571732252,                  3.6052002762768227,                  -0.25176397251710037,                   -0.1179949070343645,                        -0.20800499874172287,                        -0.22399354500150648,                                  0.03063752807791706,                               9.443152712132065,                              -0.010978483560458455,                            -6.214720459205745, -1549582.375344368,  0.8635026526174816,-1549581.5118417153,   0.0
                     0.0604322043668941,                     0.4651049757769228,                           0.0454991625730092,                          -0.4149057580096605,                  1.2344308913871718,                   0.02425022371842798,                   0.13388967506941157,                        0.030583846627722826,                         -0.6696060935928068,                                  0.07964897737053539,                               -6.34008954930342,                               0.015282395638008484,                            -4.951127782723352,-1845794.8423241256,  -0.995514769363604, -1845795.837838895,   0.0
                    0.03963710189608121,                   -0.09150182830661821,                        -0.026295360712464178,                          0.03998688228478605,                  1.9327433220928603,                   -0.1928987909378371,                    0.3264978890159884,                         0.07813263162148568,                       -0.012254372550596509,                                 0.036871830616095946,                               6.907347917696239,                                0.07303555161435726,                           0.42009675983242545, -1825516.197183134,  1.9502889573291133,-1825514.2468941768,   0.0
                  -0.037049315665852754,                   0.037273549337709065,                          -0.3833003245411906,                        -0.055107143791360155,                    4.09573790556639,                    0.2761398746634701,                   0.42054668939114304,                         0.31059948328396353,                         0.32063200545591336,                                  0.09935131695957944,                              -9.932489951585726,                              -0.043593888511955094,                            1.3434946993472003,-1575157.8974590222,   0.624914705065723,-1575157.2725443172,   0.0
                     -0.428386856238532,                    -0.3195331148091663,                         -0.22964485842976584,                         -0.38036717750880644,                   3.217095896579657,                   0.37651002939819855,                    0.2528982150851436,                         0.22872798506634048,                        0.027745303987536277,                                 -0.06299335996596722,                               9.692329445082116,                               0.030937006672695333,                             9.272275315610237,             -1e+99,  2.4815253502533676,             -1e+99,   0.0
                   -0.10733800857785494,                    0.06398686645174992,                           0.2830342910314415,                         -0.07188382337619609,                  1.7834381199153895,                   -0.3545711664341551,                    0.5756078640271264,                         0.17344782093299507,                         0.06644667024633426,                                -0.023379512419107587,                               9.081821471650624,                              -0.025248866214688026,                           -2.3884649236489945,             -1e+99,   3.104048217536085,             -1e+99,   0.0
                   -0.11504339509194444,                     0.7559839100814927,                         -0.15386732830044278,                           0.2517358633759239,                  3.2851151403355727,                  0.013090961762682424,                   -0.6511264826665683,                          0.3004591244739487,                        -0.30976426923061695,                                 -0.04716879714779312,                             -0.5463287636826024,                              -0.055264453395396346,                            -3.737089572877819,             -1e+99,     5.2302823583271,             -1e+99,   0.0
                  -0.046843962023107304,                     0.4005165016659565,                         -0.23086658254624487,                          0.05538501985578839,                    4.73236995540991,                    -0.400767881054165,                   0.37288975445195627,                         -0.6481528269459399,                        -0.11612823852100829,                                 -0.06755907949851364,                               7.315725036308137,                               -0.04893415889281059,                             8.161744013474998,             -1e+99,  0.9897641192004659,             -1e+99,   0.0
                   -0.04106497947888583,                     0.0475045572094806,                          -0.2893111624083258,                          -0.1157190527577639,                   4.275789973430517,                  -0.10905954260631102,                    -0.376484539447207,                         0.13946578644729007,                         0.21783841358145725,                                  0.00496242792538322,                              -2.420508554191281,                             -0.0064556745091217255,                            -9.953668888940188,             -1e+99,  1.1079125956541063,             -1e+99,   0.0
                     0.5700475227682973,                     0.1971783397019902,                          0.14566205744716812,                          0.24684624609537248,                   2.854904234321456,                  -0.08869346095874957,                 -0.017150814392591966,                          0.3592777933930163,                         0.34820494964622145,                                  0.08089876706216997,                               9.143474278215173,                                -0.0823837255718247,                              -9.3975922430264,-1809877.1227074547,  1.3631067759496012,-1809875.7596006787,   0.0
                    -0.4389966419677794,                    -0.5062860307532198,                         -0.14546104484339656,                          0.42755282738142647,                   4.072532115530343,                  -0.34958161735400767,                   0.11346384144047349,                         -0.2342829262173156,                         0.06465299333496428,                                  0.05103576371805338,                              1.3633665337805194,                                0.08225913741752039,                             6.327355913653086, -1687722.364413763,  2.9274383311147765,-1687719.4369754319,   0.0
                   -0.36491299666869814,                    -0.1134329384722392,                         -0.24663874486071996,                          0.04169092165155812,                   4.278384149699176,                    0.3520061384709884,                    0.3346307625308932,                        -0.32910143259471686,                        -0.28138926297930544,                                 -0.05428019319270119,                              4.6232514985104665,                               -0.06773070331754971,                           -1.5991362205587123,             -1e+99,  1.8761161615740785,             -1e+99,   0.0
                      0.303541429796912,                    0.08746336187692744,                         -0.16517270659560981,                           0.2079097446682144,                   4.025080932841468,                   -0.3859491540486196,                   0.17773598625545434,                         -0.5057236204877616,                         -0.2042541269505646,                                    0.039445942637022,                              1.2924164966783742,                                0.05846623811331483,                              8.10239047358085,-1507360.1388597614,  0.6566235738875412,-1507359.4822361874,   0.0
                    0.05902077786232737,                   -0.28353499002034915,                            -0.17782660525268,                          0.46181189177073273,                  1.7035762158325145,                   0.09535420565969843,                   0.14168592413764153,                        -0.24294015484994105,                          0.0886980785673186,                                  0.09351874279017311,                            0.008811101869127924,                                0.03668615071388384,                           -6.9773843563025135,-1887481.7665781914,0.039477015871633075,-1887481.7271011756,   0.0
                  -0.027297798382461342,                   -0.04069031584539784,                          -0.4770434033999644,                          0.18029182648982753,                   3.570637286829676,                  -0.16053931310978156,                   0.01749684840094664,                         -0.4652539700993522,                         -0.3400771944050034,                                  0.09021345038790016,                               6.388498712492524,                               -0.09526757473071633,                            -2.343349807786808,-1669071.8468754296, -1.9881479810207727,-1669073.8350234106,   0.0
                   -0.07866169621195739,                   0.024181724213001646,                           0.1594716343435569,                          0.27068433391783975,                  1.2572683278564498,                   0.28106268158773084,                   -0.3430907842355513,                         -0.0951249039995717,                        -0.25874098770908827,                                 -0.03438531393268422,                              0.9191935689688098,                                0.07049011442888428,                              4.44483495749871,             -1e+99,   1.303477032820052,             -1e+99,   0.0
                   0.004025147526169816,                    0.49876385235763476,                          -0.2419668917571489,                          0.14874819554046856,                   2.995911590882532,                   -0.0696835219542797,                   -0.2212961993891079,                         -0.8245104959784127,                        -0.32133761601726607,                                 -0.06333350452326156,                              -6.761670666215633,                               0.047950767574538644,                              7.57560784213225,             -1e+99, -1.9738736287204632,             -1e+99,   0.0
                   -0.06313893549949189,                   -0.15960020613949125,                          0.00826847897948877,                          -0.2065335369957957,                   3.321117841465794,                  0.035521797368532865,                  -0.15624416646978728,                         -0.4674309676709132,                         0.17309478736415077,                                  0.01566960800281951,                               2.903936797581437,                               -0.09801223824624561,                            3.2515368192896688,-1487047.0479582616,-0.16779115914819065,-1487047.2157494207,   0.0
                     0.0846425665101313,                   -0.15225435698875803,                          -0.0849927993632831,                          0.29042346107746253,                  2.1927227431935057,                  -0.10468113251571055,                   -0.2675442436586302,                        -0.45111124480080966,                       -0.014360141082099001,                                 0.025589235975005592,                               9.818612006951593,                                0.03823382329581032,                            3.8426884424437873,-1768694.9556417475,   0.130274838411792,-1768694.8253669092,   0.0
                   -0.11448074572968137,                   -0.07856654740831394,                          -0.1545680894531227,                         -0.04470040219652476,                  1.6623090278812729,                   -0.3332080256143249,                   -0.5134659345660496,                          0.3782831413834946,                          -0.750079707977159,                                  0.08994647862378222,                                3.36728233977926,                              -0.012376706598840534,                            -8.527531776404553, -1900395.840414415, -0.7322829914847824,-1900396.5726974066,   0.0
